Id;addr:full;addr:street;addr:housenumber;addr:block;addr:floor;addr:housename;addr:postcode;addr:city;addr:place;latitud_v1;longitud_v1;latitud;longitud;estat
1;Avinguda de les Drassanes, 27, baixos;Avinguda de les Drassanes;27;;;;08001 ;Barcelona;;41,3769511;2,1721396;41,376752059;2,172207842;OK
2;Carrer d'Erasme de Janer, 8;Carrer d'Erasme de Janer;8;;;;08001 ;Barcelona;;41,3796986;2,1661711;41,380068324;2,16590685;OK
3;Carrer d'Erasme de Janer, 8, despatx 7;Carrer d'Erasme de Janer;8;;;;08001 ;Barcelona;;41,3796986;2,1661711;41,380068324;2,16590685;OK
4;Carrer de l'Om, 5, 1r 1a B;Carrer de l'Om;5;;1;;08001 ;Barcelona;;;;41,375995746;2,172330049;OK
5;Carrer de la Guàrdia, 14, baixos;Carrer de la Guàrdia;14;;;;08001 ;Barcelona;;;;0,0;0,0;KO
6;Carrer de les Tàpies, 6;Carrer de les Tàpies;6;;;;08001 ;Barcelona;;41,3771863;2,1716091;41,3771863;2,1716091;KO
7;Carrer de Sant Llàtzer, 6, 1r 1a;Carrer de Sant Llàtzer;6;;1;;08001 ;Barcelona;;;;0,0;0,0;KO
8;Carrer de Sant Pau, 82, baixos;Carrer de Sant Pau;82;;;;08001 ;Barcelona;;;;41,377240016;2,170051714;OK
9;Carrer del Carme, 16, principal;Carrer del Carme;16;;pral;;08001 ;Barcelona;;;;41,382592422;2,170813452;OK
10;Carrer del Carme, 34, pral. 1a;Carrer del Carme;34;;pral;;08001 ;Barcelona;;;;41,382162497;2,1699812;OK
11;Carrer Junta de Comerç, 17  entl.;Carrer Junta de Comerç;17;;entl;;08001 ;Barcelona;;;;0,0;0,0;KO
12;Carrer Junta de Comerç, 17, entl. 1a;Carrer Junta de Comerç;17;;entl;;08001 ;Barcelona;;;;0,0;0,0;KO
13;Carrer Lancaster, 5, 2n 1a;Carrer Lancaster;5;;2;;08001 ;Barcelona;;;;41,378524842;2,174188908;OK
14;Carrer Paloma, 23;Carrer Paloma;23;;;;08001 ;Barcelona;;;;41,381750957;2,163931744;OK
15;Carrer Regomir, 3 (C.C. Pati Llimona);Carrer Regomir;3;;;Centre Cívic Pati Llimona;08001 ;Barcelona;;;;41,381529418;2,178999274;OK
16;Carrer Tàpies, 1-3;Carrer Tàpies;1-3;;;;08001 ;Barcelona;;;;0,0;0,0;KO
17;Erasme de Janer, 8;Erasme de Janer;8;;;;08001 ;Barcelona;;;;41,380068324;2,16590685;OK
18;Nou de la Rambla, 11-13, baixos;Nou de la Rambla;11-13;;;;08001 ;Barcelona;;;;41,378534655;2,173773522;OK
19;Avinguda Portal de l'Àngel, 42, 2n A;Avinguda Portal de l'Àngel;42;;2;;08002 ;Barcelona;;;;0,0;0,0;KO
20;C Groc, 1 baixos;C Groc;1;;;;08002 ;Barcelona;;;;41,381520146;2,179811524;OK
21;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
22;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
23;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
24;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
25;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
26;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
27;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
28;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
29;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
30;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
31;Carrer de Ripoll, 25;Carrer de Ripoll;25;;;;08002 ;Barcelona;;41,3855359;2,1749421;41,385473794;2,175069845;OK
32;Carrer Nou de Sant Francesc, 15;Carrer Nou de Sant Francesc;15;;;;08002 ;Barcelona;;41,378896;2,1775163;41,378986564;2,177407688;OK
33;Carrer Ripoll, 25;Carrer Ripoll;25;;;;08002 ;Barcelona;;;;41,385473794;2,175069845;OK
34;Carrer Ripoll, 25;Carrer Ripoll;25;;;;08002 ;Barcelona;;;;41,385473794;2,175069845;OK
35;Passatge del Rellotge, 3;Passatge del Rellotge;3;;;;08002 ;Barcelona;;41,3800287;2,1773096;41,380119199;2,17721473;OK
36;Plaça de Catalunya, 9, 5a planta, 2a;Plaça de Catalunya;9;;5;;08002 ;Barcelona;;;;0,0;0,0;KO
37;Rambla Catalunya, 10, pral.;Rambla Catalunya;10;;pral;;08002 ;Barcelona;;;;41,388039746;2,167869549;OK
38;Rambla de Santa Mònica, 10;Rambla de Santa Mònica;10;;;;08002 ;Barcelona;;;;0,0;0,0;KO
39;Rambla de Santa Mònica, 10;Rambla de Santa Mònica;10;;;;08002 ;Barcelona;;;;0,0;0,0;KO
40;Rambla de Santa Mònica, 10;Rambla de Santa Mònica;10;;;;08002 ;Barcelona;;;;0,0;0,0;KO
41;Rambla de Santa Mònica, 10;Rambla de Santa Mònica;10;;;;08002 ;Barcelona;;;;0,0;0,0;KO
42;Carrer Brosolí, 4;Carrer Brosolí;4;;;;08003 ;Barcelona;;;;0,0;0,0;KO
43;Carrer Comerç, 36;Carrer Comerç;36;;;;08003 ;Barcelona;;;;0,0;0,0;KO
44;Carrer del Rec 27, bxos;Carrer del Rec;27;;;;08003 ;Barcelona;;;;41,385978589;2,18233778;OK
45;Carrer Jonqueres, 10, 1r 2a;Carrer Jonqueres;10;;1;;08003 ;Barcelona;;;;41,388229027;2,174161591;OK
46;Carrer Mare de Déu del Pilar, 15, entl.;Carrer Mare de Déu del Pilar;15;;entl;;08003 ;Barcelona;;;;0,0;0,0;KO
47;Carrer Sant Pere Més Alt, 46;Carrer Sant Pere Més Alt;46;;;;08003 ;Barcelona;;;;0,0;0,0;KO
48;Carrer Sant Pere més baix, 7, 2n;Carrer Sant Pere més baix;7;;2;;08003 ;Barcelona;;;;0,0;0,0;KO
49;Carrer Sevilla, 37, 1r;Carrer Sevilla;37;;1;;08003 ;Barcelona;;;;41,378116064;2,189581927;OK
50;Carrer Verdaguer i Callis, 10;Carrer Verdaguer i Callis;10;;;;08003 ;Barcelona;;;;41,387007154;2,176052492;OK
51;Via Laietana 33, 6è 1a;Via Laietana;33;;6;;08003 ;Barcelona;;;;41,385070472;2,177081716;OK
52;Via Laietana, 40, 3r 2a B;Via Laietana;40;;3;;08003 ;Barcelona;;;;41,385954762;2,176278037;OK
53;Via Laietana, 54, 1r;Via Laietana;54;;1;;08003 ;Barcelona;;;;41,387267511;2,174670469;OK
54;Via Laietana, 57, 1r 1a;Via Laietana;57;;1;;08003 ;Barcelona;;;;41,387524109;2,173830226;OK
55;Avinguda del Paral.lel, 113, 2n 2a;Avinguda del Paral.lel;113;;2;;08004 ;Barcelona;;;;41,374798527;2,162249791;OK
56;Carrer d'Elkano, 24;Carrer d'Elkano;24;;;;08004 ;Barcelona;;41,3726665;2,1646705;41,372826303;2,164353069;OK
57;Carrer Rabí Ruben, 22;Carrer Rabí Ruben;22;;;;08004 ;Barcelona;;;;0,0;0,0;KO
58;Carrer de l'Amistat, 15, baixos;Carrer de l'Amistat;15;;;;08005 ;Barcelona;;;;41,400093877;2,205554624;OK
59;Carrer Doctor Trueta, 69;Carrer Doctor Trueta;69;;;;08005 ;Barcelona;;41,39932975;2,204415415;41,392552686;2,195173655;OK
60;Carrer Pallars, 277 (Centre Cívic);Carrer Pallars;277;;;Centre Cívic;08005 ;Barcelona;;;;41,404014343;2,201387517;OK
61;Carrer Pallars, 277, 2a (Centre Cívic Can Felipa);Carrer Pallars;277;;2;Centre Cívic Can Felipa;08005 ;Barcelona;;;;41,404014343;2,201387517;OK
62;Carrer Ramón Turró, 10, esc. B, 1r 1a;Carrer Ramón Turró;10;B;1;;08005 ;Barcelona;;;;0,0;0,0;KO
63;Carrer Salvador Espriu, 33, 1r 1a;Carrer Salvador Espriu;33;;1;;08005 ;Barcelona;;;;41,389348109;2,197250511;OK
64;Rambla de Poblenou, 90, 1r 4a;Rambla de Poblenou;90;;1;;08005 ;Barcelona;;;;41,402002353;2,200210329;OK
65;Avinguda Diagonal, 452;Avinguda Diagonal;452;;;;08006 ;Barcelona;;41,3964051;2,1577394;41,396333466;2,157749399;OK
66;Carrer Alfons XII, 19-21, pral. 1a;Carrer Alfons XII;19-21;;pral;;08006 ;Barcelona;;;;41,398185338;2,149871896;OK
67;Carrer de Balmes 177, 3r 1a;Carrer de Balmes;177;;3;;08006 ;Barcelona;;;;41,396292052;2,153277837;OK
68;Carrer de Puig-Reig, 10, baixos;Carrer de Puig-Reig;10;;;;08006 ;Barcelona;;;;41,404706933;2,143035319;OK
69;Carrer de Tuset 18, 5è 1a;Carrer de Tuset;18;;5;;08006 ;Barcelona;;;;41,395818224;2,152314669;OK
70;Carrer Francolí, 50, baixos;Carrer Francolí;50;;;;08006 ;Barcelona;;;;0,0;0,0;KO
71;Carrer Ronda General Mitre, 146;Carrer Ronda General Mitre;146;;;;08006 ;Barcelona;;;;41,403460118;2,139138697;OK
72;Carrer de Tuset 18, 5è 1a;Carrer de Tuset;18;;5;;08006 ;Barcelona;;;;41,395818224;2,152314669;OK
73;Carrer Tuset, 23-25, 6è 8a;Carrer Tuset;23-25;;6;;08006 ;Barcelona;;;;41,396409439;2,151104135;OK
74;Carrer Tuset, 32, 7è 4a;Carrer Tuset;32;;7;;08006 ;Barcelona;;;;41,396485991;2,1514324;OK
75;Carrer Aragó, 259, entl. 1r B;Carrer Aragó;259;;entl;;08007 ;Barcelona;;;;41,391753986;2,164067433;OK
76;Carrer Aragó, 268;Carrer Aragó;268;;;;08007 ;Barcelona;;;;41,391318659;2,164024911;OK
77;Carrer València, 231, 6a;Carrer València;231;;6;;08007 ;Barcelona;;;;0,0;0,0;KO
78;Rambla de Catalunya, 10;Rambla de Catalunya;10;;;;08007 ;Barcelona;;41,3880191;2,1679205;41,388039746;2,167869549;OK
79;Rambla de Catalunya 45, 1r 1a;Rambla de Catalunya;45;;1;;08007 ;Barcelona;;;;41,390327172;2,164200822;OK
80;Rambla de Catalunya 45, 1r 1a;Rambla de Catalunya;45;;1;;08007 ;Barcelona;;;;41,390327172;2,164200822;OK
81;Rambla de Catalunya, 10;Rambla de Catalunya;10;;;;08007 ;Barcelona;;41,3880191;2,1679205;41,388039746;2,167869549;OK
82;Rambla de Catalunya, 45, 1a;Rambla de Catalunya;45;;1;;08007 ;Barcelona;;;;41,390327172;2,164200822;OK
83;Carrer Còrsega, 272, 1r;Carrer Còrsega;272;;1;;08008 ;Barcelona;;;;0,0;0,0;KO
84;Rambla de Catalunya, 124;Rambla de Catalunya;124;;;;08008 ;Barcelona;;41,395327;2,1580297;41,39519526;2,158064829;OK
85;Carrer d'Aragó, 335, entl.;Carrer d'Aragó;335;;entl;;08009 ;Barcelona;;;;41,39652394;2,170402075;OK
86;Carrer de la Diputació, 306, principal;Carrer de la Diputació;306;;pral;;08009 ;Barcelona;;;;41,39368076;2,171602528;OK
87;Carrer de la Diputació, 306, principal;Carrer de la Diputació;306;;pral;;08009 ;Barcelona;;;;41,39368076;2,171602528;OK
88;Carrer Pau Claris, 138, 6è 3a;Carrer Pau Claris;138;;6;;08009 ;Barcelona;;;;41,393696926;2,166018168;OK
89;Carrer Roger de Llúria, 44, 3r 3a;Carrer Roger de Llúria;44;;3;;08009 ;Barcelona;;;;0,0;0,0;KO
90;Carrer Roger de Llúria, 44, 3r 3a;Carrer Roger de Llúria;44;;3;;08009 ;Barcelona;;;;0,0;0,0;KO
91;Carrer Valencia 302 (Casa Elizalde);Carrer Valencia;302;;;Casa Elizalde;08009 ;Barcelona;;;;41,394487655;2,165883222;OK
92;Carrer Roger de Llúria, 44, 3r 3a;Carrer Roger de Llúria;44;;3;;08009 ;Barcelona;;;;0,0;0,0;KO
93;Carrer Roger de Llúria, 44, 3r 3a;Carrer Roger de Llúria;44;;3;;08009 ;Barcelona;;;;0,0;0,0;KO
94;Carrer d'Ali Bei, 25, 3r;Carrer d'Ali Bei;25;;3;;08010 ;Barcelona;;;;41,391819277;2,178322664;OK
95;Carrer d'Ali Bei, 34 3r 2a;Carrer d'Ali Bei;34;;3;;08010 ;Barcelona;;;;41,39329477;2,180659751;OK
96;Carrer de Girona, 25, pral.;Carrer de Girona;25;;pral;;08010 ;Barcelona;;;;41,39180945;2,174925079;OK
97;Passeig de Sant Joan, 44, 4t 2a;Passeig de Sant Joan;44;;4;;08010 ;Barcelona;;;;41,393704012;2,177548088;OK
98;Carrer Casanova, 94 2n 1r;Carrer Casanova;94;;2;;08011 ;Barcelona;;;;41,386939626;2,156911992;OK
99;Carrer Consell de Cent, 226, àtic, 3a;Carrer Consell de Cent;226;;àtic;;08011 ;Barcelona;;;;41,386108997;2,15927111;OK
100;Carrer Diputació, 185, entlo 2ª;Carrer Diputació;185;;entl;;08011 ;Barcelona;;;;41,385341363;2,160142254;OK
101;Carrer Muntaner, 50, entresòl 1a;Carrer Muntaner;50;;entl;;08011 ;Barcelona;;;;41,386205729;2,160147633;OK
102;Carrer Avinyó, 44 principal 1a;Carrer Avinyó;44;;pral;;08012 ;Barcelona;;;;0,0;0,0;KO
103;Carrer Benet Mercadé, 9-11, baixos;Carrer Benet Mercadé;9-11;;;;08012 ;Barcelona;;;;0,0;0,0;KO
104;Carrer de Jaén, 16, 3r 2a;Carrer de Jaén;16;;3;;08012 ;Barcelona;;;;0,0;0,0;KO
105;Carrer Gran de Gràcia, 77, pral. 1a;Carrer Gran de Gràcia;77;;pral;;08012 ;Barcelona;;;;0,0;0,0;KO
106;Carrer Quevedo, 2, baixos;Carrer Quevedo;2;;;;08012 ;Barcelona;;;;41,402182154;2,162807554;OK
107;Carrer de Padilla 208-210, baixos -Espai 210-;Carrer de Padilla;208-210;;;;08013 ;Barcelona;;;;41,412138621;2,168214064;OK
108;Carrer València, 415, baixos;Carrer València;415;;;;08013 ;Barcelona;;;;0,0;0,0;KO
109;Carrer de Valladolid, 30, baixos;Carrer de Valladolid;30;;;;08014 ;Barcelona;;;;41,377882112;2,136762941;OK
110;Carrer del Doctor Ibàñez, 9, local;Carrer del Doctor Ibàñez;9;;;;08014 ;Barcelona;;;;0,0;0,0;KO
111;Carrer Olzinelles, 30;Carrer Olzinelles;30;;;;08014 ;Barcelona;;;;41,372836954;2,136524862;OK
112;Carrer Sta. Caterina, 16, local 1;Carrer Sta. Caterina;16;;;;08014 ;Barcelona;;;;41,378438964;2,136939237;OK
113;Carrer Violant d'Hongria Reina d'Aragó, 165 4rt 2n A;Carrer Violant d'Hongria Reina d'Aragó;165;;4;;08014 ;Barcelona;;;;0,0;0,0;KO
114;Gran Via de les Corts Catalanes, 181-247 (Centre Cívic Magòria);Gran Via de les Corts Catalanes;181-247;;;Centre Cívic Magòria;08014 ;Barcelona;;;;41,369152833;2,140872117;OK
115;Passeig de Sant Antoni, 8-10, 1r 1a;Passeig de Sant Antoni;8-10;;1;;08014 ;Barcelona;;;;41,376116174;2,136637667;OK
116;Avinguda del Paral·lel, 116, 4t 1a;Avinguda del Paral·lel;116;;4;;08015 ;Barcelona;;;;41,375172243;2,163551336;OK
117;Avinguda del Paral·lel, 96;Avinguda del Paral·lel;96;;;;08015 ;Barcelona;;41,37515886;2,163909124;41,375162401;2,166121543;OK
118;Carrer Calàbria, 73, 3r 3a;Carrer Calàbria;73;;3;;08015 ;Barcelona;;;;0,0;0,0;KO
119;Carrer d'Entença, 70, 3r 1a;Carrer d'Entença;70;;3;;08015 ;Barcelona;;;;0,0;0,0;KO
120;Carrer de Viladomat, 174;Carrer de Viladomat;174;;;;08015 ;Barcelona;;41,3827238;2,153663117;41,383530482;2,152393376;OK
121;Carrer de Viladomat, 174, 5è;Carrer de Viladomat;174;;5;;08015 ;Barcelona;;;;41,383530482;2,152393376;OK
122;Carrer Rocafort, 129;Carrer Rocafort;129;;;;08015 ;Barcelona;;;;41,380672023;2,151288927;OK
123;Carrer Vilamarí, 31, baixos;Carrer Vilamarí;31;;;;08015 ;Barcelona;;;;41,37638738;2,152457684;OK
124;Gran Via de les Corts Catalanes, 488, entl. 4a;Gran Via de les Corts Catalanes;488;;entl;;08015 ;Barcelona;;;;41,380362508;2,156733142;OK
125;Carrer Escòcia, 50, 4t 1a;Carrer Escòcia;50;;4;;08016 ;Barcelona;;;;0,0;0,0;KO
126;Carrer Estudiant, 26-28, baixos;Carrer Estudiant;26-28;;;;08016 ;Barcelona;;;;41,433734969;2,17749001;OK
127;Carrer de Jaume Piquet, 23 (Casa Orlandai);Carrer de Jaume Piquet;23;;;Casa Orlandai;08017 ;Barcelona;;;;41,398328729;2,124653525;OK
128;Carrer de Jaume Piquet, 23 (Casa Orlandai);Carrer de Jaume Piquet;23;;;Casa Orlandai;08017 ;Barcelona;;;;41,398328729;2,124653525;OK
129;Carrer Reis Catòlics, 16-34;Carrer Reis Catòlics;16-34;;;;08017 ;Barcelona;;;;0,0;0,0;KO
130;Carretera Vallvidrera-Sant Cugat, km.6,5 (FFCC Les Planes);Carretera Vallvidrera-Sant Cugat;km.6;;;FFCC Les Planes;08017 ;Barcelona;;;;0,0;0,0;KO
131;Carrer Concili de Trent, 13, 1r 4a, esc. 5;Carrer Concili de Trent;13;;1;;08018 ;Barcelona;;;;41,410848502;2,191863159;OK
132;Carrer Sevilla, 37, 1r;Carrer Sevilla;37;;1;;08018 ;Barcelona;;;;41,378116064;2,189581927;OK
133;Carrer Zamora, 103-105, baixos;Carrer Zamora;103-105;;;;08018 ;Barcelona;;;;41,396207581;2,18932518;OK
134;Carrer Zamora, 105, 3r 4a;Carrer Zamora;105;;3;;08018 ;Barcelona;;;;41,396207581;2,18932518;OK
135;Gran Via, 837 (La Farinera del Clot);Gran Via;837;;;La Farinera del Clot;08018 ;Barcelona;;;;41,40491505;2,188444136;OK
136;Plaça Joan Casanelles, s/n (Casal);Plaça Joan Casanelles;s/n;;;Casal;08018 ;Barcelona;;;;0,0;0,0;KO
137;Carrer Bac de Roda, 4, 1r 3a;Carrer Bac de Roda;4;;1;;08019 ;Barcelona;;;;41,402430892;2,210977905;OK
138;Carrer Catània, 3, baixos;Carrer Catània;3;;;;08019 ;Barcelona;;;;0,0;0,0;KO
139;Carrer Selva de Mar, 16 B, baixos 3a;Carrer Selva de Mar;16 B;;;;08019 ;Barcelona;;;;41,406148044;2,213203478;OK
140;Carrer Selva de Mar, 22-32;Carrer Selva de Mar;22-32;;;;08019 ;Barcelona;;;;41,41858789;2,195907059;OK
141;Rambla de Prim, 87-89;Rambla de Prim;87-89;;;;08019 ;Barcelona;;41,41672252;2,211568763;41,427959284;2,197817871;OK
142;Rambla de Prim, 64-72;Rambla de Prim;64-72;;;;08019 ;Barcelona;;41,41515313;2,21486353;41,427959284;2,197817871;OK
143;Rambla de Prim, 45, 7è 4a;Rambla de Prim;45;;7;;08019 ;Barcelona;;;;41,413520958;2,215853148;OK
144;Rambla de Prim, 87-89;Rambla de Prim;87-89;;;;08019 ;Barcelona;;41,41672252;2,211568763;41,427959284;2,197817871;OK
145;Carrer Paraguay, 27 Entresol 3r;Carrer Paraguay;27;;entl;;08020 ;Barcelona;;;;41,417300336;2,207589372;OK
146;Carrer Pere Vergés, 1, 7è (Hotel d'Entitats La Pau);Carrer Pere Vergés;1;;7;Hotel d'Entitats La Pau;08020 ;Barcelona;;;;0,0;0,0;KO
147;Carrer Pere Vergés, 1, planta 10a despatx 1 (Hotel d'Entitats);Carrer Pere Vergés;1;;10;Hotel d'Entitats La Pau;08020 ;Barcelona;;;;0,0;0,0;KO
148;Carrer Selva de Mar, 215, 5è;Carrer Selva de Mar;215;;5;;08020 ;Barcelona;;;;41,416623907;2,198564642;OK
149;Carrer Selva de Mar, 215, 6 planta, taller 6;Carrer Selva de Mar;215;;6;;08020 ;Barcelona;;;;41,416623907;2,198564642;OK
150;Carrer Selva de Mar, 215, 6a planta, taller 6;Carrer Selva de Mar;215;;6;;08020 ;Barcelona;;;;41,416623907;2,198564642;OK
151;Rambla de Guipúscoa, 62, 2n 1a;Rambla de Guipúscoa;62;;2;;08020 ;Barcelona;;;;41,415932666;2,196887259;OK
152;Carrer  Muntaner, 354, 1r 2a;Carrer  Muntaner;354;;1;;08021 ;Barcelona;;;;41,398611037;2,143733547;OK
153;Carrer Laforja, 67, 4t 2a;Carrer Laforja;67;;4;;08021 ;Barcelona;;;;41,396913096;2,146246938;OK
154;Carrer Madrazo, 96, 5è H;Carrer Madrazo;96;;5;;08021 ;Barcelona;;;;41,397693976;2,145489398;OK
155;Carrer Marià Cubí, 193, entl. 3a;Carrer Marià Cubí;193;;entl;;08021 ;Barcelona;;;;0,0;0,0;KO
156;Carrer Folgueroles, 17-25, esc. 2, 3r 2a;Carrer Folgueroles;17-25;2;3;;08022 ;Barcelona;;;;41,408225965;2,136046075;OK
157;Avinguda República Argentina 6, 4t 2a;Avinguda República Argentina;6;;4;;08023 ;Barcelona;;;;0,0;0,0;KO
158;Carrer Elisa, 23-25;Carrer Elisa;23-25;;;;08023 ;Barcelona;;;;41,405575494;2,140918048;OK
159;Carrer Veciana, 2;Carrer Veciana;2;;;;08023 ;Barcelona;;;;41,420748699;2,141032152;OK
160;Plaça Gran Miró, 2B;Plaça Gran Miró;2B;;;;08023 ;Barcelona;;;;0,0;0,0;KO
161;Avinguda Pompeu Fabra, 13, baixos;Avinguda Pompeu Fabra;13;;;;08024 ;Barcelona;;;;41,414240025;2,15876565;OK
162;Carrer Alzina, 3, 2n 2a;Carrer Alzina;3;;2;;08024 ;Barcelona;;;;41,405917273;2,156820265;OK
163;Carrer Cardener, 45;Carrer Cardener;45;;;;08024 ;Barcelona;;;;41,410084965;2,157016948;OK
164;Carrer Marianao, 9, àtic B;Carrer Marianao;9;;àtic;;08024 ;Barcelona;;;;41,412879738;2,154338384;OK
165;Carrer Martí, 37, àtic 3a;Carrer Martí;37;;àtic;;08024 ;Barcelona;;;;41,43024802;2,09865458;OK
166;Carrer Mercedes, 4, 3r 1a;Carrer Mercedes;4;;3;;08024 ;Barcelona;;;;41,412551129;2,152962522;OK
167;Carrer Providència, 42;Carrer Providència;42;;;;08024 ;Barcelona;;;;0,0;0,0;KO
168;Carrer Providència, 42 (Hotel d'Entitats de Gràcia);Carrer Providència;42;;;Hotel d'Entitats de Gràcia;08024 ;Barcelona;;;;0,0;0,0;KO
169;Carrer Providència, 42, 1r;Carrer Providència;42;;1;;08024 ;Barcelona;;;;0,0;0,0;KO
170;Carrer Providència, 80, àtic 3a;Carrer Providència;80;;àtic;;08024 ;Barcelona;;;;0,0;0,0;KO
171;Carrer Reig i Bonet, 3, baixos;Carrer Reig i Bonet;3;;;;08024 ;Barcelona;;;;41,407214193;2,159491718;OK
172;Carrer de la Marina, 315;Carrer de la Marina;315;;;;08025 ;Barcelona;;41,40645313;2,170977771;41,40735008;2,170509219;OK
173;Carrer Sant Antoni Maria Claret, 31, entl. 1a;Carrer Sant Antoni Maria Claret;31;;entl;;08025 ;Barcelona;;;;41,404685061;2,165509221;OK
174;Carrer Independència, 375, baixos;Carrer Independència;375;;;;08026 ;Barcelona;;;;0,0;0,0;KO
175;Carrer Provença, 595-597, baixos;Carrer Provença;595-597;;;;08026 ;Barcelona;;;;0,0;0,0;KO
176;Carrer de la Comtessa Pardo Bazán, 4- 6, Local;Carrer de la Comtessa Pardo Bazán;4- 6;;;;08027 ;Barcelona;;;;0,0;0,0;KO
177;Carrer Martí Molins, 29 (Centre Cívic la Sagrera);Carrer Martí Molins;29;;;Centre Cívic la Sagrera;08027 ;Barcelona;;;;0,0;0,0;KO
178;Carrer Benavent, 29-31, 4t;Carrer Benavent;29-31;;4;;08028 ;Barcelona;;;;41,378310739;2,124918869;OK
179;Carrer de les Corts, 10, àtic 4a;Carrer de les Corts;10;;àtic;;08028 ;Barcelona;;;;41,384701936;2,129140665;OK
180;Carrer de Sants, 305, s/àt. 1a;Carrer de Sants;305;;s/àtic;;08028 ;Barcelona;;;;41,375452978;2,128587352;OK
181;Carrer de Sants, 391, 1r 1a;Carrer de Sants;391;;1;;08028 ;Barcelona;;;;41,375541737;2,124253162;OK
182;Carrer Galileu, 336, entl. 2a;Carrer Galileu;336;;entl;;08028 ;Barcelona;;;;41,3864717;2,131107321;OK
183;Carrer Lluçà, 34;Carrer Lluçà;34;;;;08028 ;Barcelona;;;;0,0;0,0;KO
184;Carrer Lluís Soler i Sabarís, s/n (Institut Jaume Almera-CSIC);Carrer Lluís Soler i Sabarís;s/n;;;Institut Jaume Almera-CSIC;08028 ;Barcelona;;;;0,0;0,0;KO
185;Carrer Taquígraf Martí, 30;Carrer Taquígraf Martí;30;;;;08028 ;Barcelona;;;;0,0;0,0;KO
186;Carrer Violant d'Hongria, 34-36;Carrer Violant d'Hongria;34-36;;;;08028 ;Barcelona;;;;41,378002088;2,128422832;OK
187;Travessera de les Corts, 228 Bis;Travessera de les Corts;228 Bis;;;;08028 ;Barcelona;;41,3835827;2,1300511;41,384531047;2,131748457;OK
188;Calàbria, 262;Calàbria;262;;;;08029 ;Barcelona;;41,38718302;2,145433868;41,38718302;2,145433868;KO
189;Calle Rocafort, 242 Bis. piso 1 despacho D 2.;Calle Rocafort;242 Bis;;1;;08029 ;Barcelona;;;;0,0;0,0;KO
190;Carrer Calàbria, 262;Carrer Calàbria;262;;;;08029 ;Barcelona;;;;0,0;0,0;KO
191;Carrer de Berlín, 80, 4t 2a;Carrer de Berlín;80;;4;;08029 ;Barcelona;;;;0,0;0,0;KO
192;Carrer de Rocafort, 242 bis, 1r despatx 11;Carrer de Rocafort;242 bis;;1;;08029 ;Barcelona;;;;41,385324832;2,145121157;OK
193;Pl Doctor Ignasi Barraquer, 0006;Pl Doctor Ignasi Barraquer;6;;;;08029 ;Barcelona;;;;0,0;0,0;KO
194;Carrer Andana de l'Estació, 52, 4t 3a, esc. 3;Carrer Andana de l'Estació;52;;4;;08030 ;Barcelona;;;;41,437546988;2,19360797;OK
195;Carrer Barcelonesa, 1, 4t 2a;Carrer Barcelonesa;1;;4;;08030 ;Barcelona;;;;41,437602714;2,195643219;OK
196;"Carrer Cuba, 2 (Hotel Entitats ""Can Guardiola"")";Carrer Cuba;2;;;Hotel Entitats Can Guardiola;08030 ;Barcelona;;;;41,4299284;2,188536348;OK
197;Carrer Cuba, 2-6 1r oficina 2B;Carrer Cuba;2-6;;1;;08030 ;Barcelona;;;;41,429185423;2,188819509;OK
198;Carrer de Claramunt, 4, local 2;Carrer de Claramunt;4;;;;08030 ;Barcelona;;;;41,43666459;2,203792197;OK
199;Carrer de Cuba, 2 (Hotel d'Entitats Can Guardiola);Carrer de Cuba;2;;;Hotel Entitats Can Guardiola;08030 ;Barcelona;;;;41,4299284;2,188536348;OK
200;Carrer Gran de Sant Andreu, 111 (Centre Cívic Sant Andreu);Carrer Gran de Sant Andreu;111;;;Centre Cívic Sant Andreu;08030 ;Barcelona;;;;41,430844934;2,189396575;OK
201;Claramunt, 4 loc 2;Claramunt;4;;;;08030 ;Barcelona;;;;41,43666459;2,203792197;OK
